propServerA,propServerB,bestof,model,pointServeRate,pointRate,holdRate,gameRate,setRate,winRate,expPoints,expGames,expSets,tiebreakRate,medianTGames
0.71,0.89,3,static,0.71033,0.43878,0.91314,0.43725,0.10362,0.0313,60.825,11.055,0.2262,0.57621,23
0.72,0.1,3,static,0.72205,0.8007,0.92366,0.96115,1,1,50.547,12,2,0,12
0.72,0.11,3,static,0.72106,0.79591,0.92297,0.96053,1,1,50.649,12,2,0,12
0.72,0.12,3,static,0.72022,0.79186,0.92388,0.96058,1,1,50.694,12,2,0,12
0.72,0.13,3,static,0.71993,0.7879,0.92279,0.95951,1,1,50.776,12,2,0,12
0.72,0.14,3,static,0.71977,0.78323,0.92272,0.95863,1,1,50.893,12,2,0,12
0.72,0.15,3,static,0.71963,0.77906,0.92244,0.95772,1,1,50.913,12,2,0,12
0.72,0.16,3,static,0.71979,0.77515,0.92318,0.95762,1,1,50.984,12,2,0,12
0.72,0.17,3,static,0.72145,0.77169,0.92414,0.956,1,1,51.057,12,2,0,12
0.72,0.18,3,static,0.72094,0.76667,0.92306,0.95401,1,1,51.221,12,2,0,12
0.72,0.19,3,static,0.71975,0.76227,0.92163,0.95199,1,1,51.385,12,2,0,12
0.72,0.2,3,static,0.72065,0.75829,0.9244,0.95131,1,1,51.47,12,2,0,12
0.72,0.21,3,static,0.71925,0.7527,0.92279,0.948,1,1,51.685,12,2,0,12
0.72,0.22,3,static,0.72081,0.74899,0.92323,0.94577,1,1,51.827,12,2,0,12
0.72,0.23,3,static,0.72048,0.74433,0.92311,0.943,1,1,51.962,12,2,0,13
0.72,0.24,3,static,0.71938,0.73894,0.92238,0.93876,1,1,52.251,12,2,0,13
0.72,0.25,3,static,0.71962,0.73429,0.92209,0.93613,1,1,52.474,12,2,0,13
0.72,0.26,3,static,0.72048,0.73017,0.92352,0.93197,1,1,52.641,12.001,2,5e-05,13
0.72,0.27,3,static,0.72075,0.72553,0.92459,0.92846,0.99995,1,52.896,12.001,2,0,13
0.72,0.28,3,static,0.71886,0.71889,0.92115,0.92098,0.99995,1,53.291,12.002,2,4.9998e-05,13
0.72,0.29,3,static,0.71904,0.71498,0.92238,0.91789,0.99995,1,53.488,12.002,2,9.9995e-05,13
0.72,0.3,3,static,0.71912,0.70894,0.9227,0.91067,0.99985,1,53.864,12.004,2,0.00014998,13
0.72,0.31,3,static,0.71864,0.70398,0.92005,0.90378,0.99975,1,54.218,12.005,2,0.00019995,13
0.72,0.32,3,static,0.72003,0.69916,0.92241,0.8987,1,1,54.474,12.004,2,0.00075,13
0.72,0.33,3,static,0.72126,0.69513,0.92352,0.89269,0.9998,1,54.747,12.005,2,0.00034993,13
0.72,0.34,3,static,0.71944,0.68831,0.92262,0.88432,0.99985,1,55.211,12.006,2,0.0006499,13
0.72,0.35,3,static,0.7209,0.68484,0.9235,0.87782,0.9996,1,55.502,12.009,2,0.0002499,13
0.72,0.36,3,static,0.72024,0.67859,0.92356,0.86927,0.99915,1,56.025,12.014,2,0.00094919,14
0.72,0.37,3,static,0.71918,0.67251,0.92203,0.85927,0.9992,1,56.454,12.017,2,0.0010492,14
0.72,0.38,3,static,0.72054,0.66766,0.92309,0.84912,0.9986,1,56.894,12.023,2,0.0018474,14
0.72,0.39,3,static,0.71983,0.66212,0.92314,0.84035,0.9984,1,57.376,12.03,2,0.002496,14
0.72,0.4,3,static,0.71938,0.65686,0.92194,0.83064,0.99785,1,57.916,12.039,2,0.003742,14
0.72,0.41,3,static,0.72015,0.65153,0.92452,0.82086,0.99776,1,58.379,12.043,2,0.0039411,14
0.72,0.42,3,static,0.71989,0.64525,0.92339,0.80881,0.99512,1,59.102,12.071,2,0.0054234,15
0.72,0.43,3,static,0.7193,0.63917,0.92229,0.79651,0.99433,1,59.746,12.088,2,0.008253,15
0.72,0.44,3,static,0.72075,0.63541,0.92281,0.78736,0.99226,0.9997,60.206,12.108,1.9994,0.0096774,15
0.72,0.45,3,static,0.72007,0.62943,0.92398,0.77587,0.99054,0.9999,60.837,12.14,1.9998,0.012878,15
0.72,0.46,3,static,0.71903,0.62322,0.92113,0.76213,0.98716,0.9996,61.731,12.179,1.9995,0.018168,16
0.72,0.47,3,static,0.72119,0.61979,0.92495,0.75424,0.9859,0.9995,62.197,12.195,1.9994,0.018294,16
0.72,0.48,3,static,0.72026,0.61357,0.92295,0.74018,0.97994,0.9989,63.146,12.265,1.9984,0.028637,16
0.72,0.49,3,static,0.72061,0.60826,0.92371,0.72789,0.97519,0.9974,63.941,12.316,1.9968,0.032575,16
0.72,0.5,3,static,0.71987,0.60219,0.92189,0.71428,0.96865,0.9975,65.047,12.39,1.9963,0.040371,17
0.72,0.51,3,static,0.72007,0.59798,0.9228,0.70498,0.96335,0.9962,65.871,12.454,1.9948,0.049162,17
0.72,0.52,3,static,0.71992,0.59238,0.92176,0.692,0.9553,0.9956,66.958,12.551,1.9941,0.059117,17
0.72,0.53,3,static,0.72026,0.58775,0.92324,0.68147,0.94769,0.9922,67.798,12.618,1.9894,0.067645,17
0.72,0.54,3,static,0.71926,0.58213,0.92238,0.66904,0.93624,0.9893,69.128,12.744,1.9851,0.083667,18
0.72,0.55,3,static,0.72023,0.57792,0.92245,0.65792,0.92207,0.9818,70.204,12.839,1.9748,0.093197,18
0.72,0.56,3,static,0.71981,0.57251,0.92258,0.64609,0.90757,0.9759,71.554,12.992,1.9677,0.11351,19
0.72,0.57,3,static,0.71928,0.56671,0.9214,0.63318,0.8909,0.9676,72.941,13.12,1.955,0.12965,19
0.72,0.58,3,static,0.71929,0.56203,0.9224,0.62284,0.87882,0.9577,74.025,13.226,1.9451,0.14571,19
0.72,0.59,3,static,0.71958,0.55736,0.92261,0.61202,0.85521,0.9434,75.665,13.4,1.9231,0.16779,20
0.72,0.6,3,static,0.72027,0.553,0.92393,0.60209,0.84131,0.9347,76.81,13.506,1.9102,0.18344,21
0.72,0.61,3,static,0.71969,0.54802,0.92191,0.59089,0.81508,0.911,78.078,13.646,1.8768,0.20942,22
0.72,0.62,3,static,0.71936,0.54311,0.92235,0.5813,0.79008,0.8852,79.043,13.75,1.842,0.23038,22
0.72,0.63,3,static,0.71984,0.53901,0.92213,0.57196,0.76745,0.8659,80.213,13.864,1.8105,0.24921,22
0.72,0.64,3,static,0.71943,0.5342,0.92229,0.5622,0.73857,0.8372,81.687,14.045,1.7733,0.2703,23
0.72,0.65,3,static,0.7196,0.52971,0.92259,0.55326,0.71213,0.798,82.097,14.034,1.7146,0.29563,23
0.72,0.66,3,static,0.72019,0.52523,0.9233,0.54419,0.68302,0.7614,82.871,14.104,1.6585,0.32337,25
0.72,0.67,3,static,0.71989,0.5204,0.92369,0.53546,0.65323,0.7225,83.716,14.183,1.604,0.34865,26
0.72,0.68,3,static,0.72008,0.5161,0.92314,0.52746,0.62167,0.68,83.956,14.198,1.5369,0.37141,26
0.72,0.69,3,static,0.72044,0.51254,0.92389,0.52125,0.59784,0.6443,84.066,14.195,1.4824,0.39752,26
0.72,0.7,3,static,0.71959,0.50758,0.92195,0.51222,0.55751,0.5834,83.912,14.137,1.3912,0.41148,26
0.72,0.71,3,static,0.71901,0.50362,0.92193,0.50581,0.52674,0.5434,83.794,14.075,1.3167,0.43189,26
0.72,0.72,3,static,0.71931,0.49993,0.92217,0.49981,0.49896,0.5008,83.303,14.008,1.2489,0.4485,26
0.72,0.73,3,static,0.72063,0.49663,0.92301,0.49489,0.47504,0.463,83.239,14.011,1.1913,0.47025,27
0.72,0.74,3,static,0.72016,0.49228,0.92353,0.48899,0.44288,0.4183,81.998,13.82,1.1011,0.49598,26
0.72,0.75,3,static,0.71955,0.48862,0.9221,0.48328,0.41173,0.3679,81.189,13.681,1.0239,0.49948,26
0.72,0.76,3,static,0.72024,0.48482,0.92267,0.47823,0.38104,0.3276,79.949,13.507,0.9399,0.51867,26
0.72,0.77,3,static,0.72,0.48155,0.92241,0.47471,0.36298,0.2981,78.957,13.4,0.8917,0.53143,26
0.72,0.78,3,static,0.71984,0.47777,0.92262,0.47028,0.33406,0.2611,77.859,13.252,0.8165,0.54382,26
0.72,0.79,3,static,0.72013,0.47451,0.92392,0.46679,0.30801,0.2251,77.059,13.163,0.7495,0.56407,26
0.72,0.8,3,static,0.72016,0.47099,0.92324,0.46307,0.28298,0.1922,75.311,12.926,0.6806,0.56829,26
0.72,0.81,3,static,0.72022,0.46778,0.92408,0.45982,0.26008,0.1657,74.191,12.776,0.621,0.58328,26
0.72,0.82,3,static,0.72034,0.46427,0.92427,0.45717,0.23774,0.1435,72.469,12.591,0.5614,0.58694,26
0.72,0.83,3,static,0.72113,0.46126,0.9234,0.45401,0.21682,0.1208,71.07,12.405,0.5077,0.59233,26
0.72,0.84,3,static,0.72187,0.45847,0.92524,0.45284,0.20321,0.1085,69.921,12.306,0.4716,0.6037,26
0.72,0.85,3,static,0.72078,0.45505,0.92468,0.45004,0.17996,0.0841,68.389,12.099,0.4126,0.60941,26
0.72,0.86,3,static,0.72019,0.45148,0.92318,0.44728,0.16142,0.0668,66.808,11.918,0.3677,0.60481,26
0.72,0.87,3,static,0.72091,0.44836,0.9236,0.44537,0.14283,0.0579,64.97,11.696,0.32,0.61303,25
0.72,0.88,3,static,0.7204,0.44578,0.92362,0.44408,0.13124,0.0474,64.107,11.598,0.2923,0.61521,25
0.72,0.89,3,static,0.71968,0.44235,0.9219,0.44243,0.12044,0.0404,62.605,11.456,0.2663,0.60811,25
0.73,0.1,3,static,0.72951,0.80495,0.93316,0.96587,1,1,50.402,12,2,0,12
0.73,0.11,3,static,0.73064,0.80168,0.93377,0.96589,1,1,50.404,12,2,0,12
0.73,0.12,3,static,0.73026,0.7975,0.93278,0.96486,1,1,50.469,12,2,0,12
0.73,0.13,3,static,0.7301,0.79348,0.9315,0.96381,1,1,50.536,12,2,0,12
0.73,0.14,3,static,0.7298,0.78959,0.93318,0.96411,1,1,50.603,12,2,0,12
0.73,0.15,3,static,0.73119,0.78611,0.93343,0.96348,1,1,50.635,12,2,0,12
0.73,0.16,3,static,0.73011,0.78105,0.93253,0.96175,1,1,50.751,12,2,0,12
0.73,0.17,3,static,0.72943,0.77644,0.93105,0.95985,1,1,50.872,12,2,0,12
0.73,0.18,3,static,0.73036,0.77243,0.93199,0.95859,1,1,50.974,12,2,0,12
0.73,0.19,3,static,0.73029,0.76772,0.93239,0.95727,1,1,51.102,12,2,0,12
0.73,0.2,3,static,0.72975,0.76281,0.93122,0.95462,1,1,51.261,12,2,0,12
0.73,0.21,3,static,0.72746,0.75687,0.93266,0.95315,1,1,51.508,12,2,0,12
0.73,0.22,3,static,0.73044,0.75455,0.93137,0.9501,1,1,51.573,12,2,0,12
0.73,0.23,3,static,0.73098,0.75036,0.93338,0.94839,1,1,51.713,12,2,0,12
0.73,0.24,3,static,0.73014,0.74483,0.93241,0.94441,1,1,51.959,12,2,0,12.5
0.73,0.25,3,static,0.72965,0.73928,0.93155,0.94024,1,1,52.191,12,2,0,13
0.73,0.26,3,static,0.72928,0.73515,0.93259,0.93759,0.99995,1,52.431,12.001,2,0,13
0.73,0.27,3,static,0.72931,0.72932,0.93266,0.93219,0.99995,1,52.679,12.001,2,9.9995e-05,13
0.73,0.28,3,static,0.72985,0.72449,0.93286,0.92721,1,1,52.933,12.001,2,0.0002,13
0.73,0.29,3,static,0.72972,0.71976,0.93376,0.92289,0.99995,1,53.245,12.001,2,0,13
0.73,0.3,3,static,0.72878,0.71399,0.93177,0.91625,0.99995,1,53.556,12.002,2,0,13
0.73,0.31,3,static,0.73122,0.70952,0.93361,0.91086,0.9999,1,53.846,12.002,2,9.999e-05,13
0.73,0.32,3,static,0.72863,0.70346,0.9302,0.90269,0.99995,1,54.203,12.002,2,0.00014999,13
0.73,0.33,3,static,0.72934,0.69891,0.93353,0.89821,0.99995,1,54.482,12.003,2,0.00039998,13
0.73,0.34,3,static,0.73166,0.69429,0.93373,0.8897,0.9997,1,54.836,12.006,2,0.00024993,13
0.73,0.35,3,static,0.73,0.68828,0.93212,0.88111,0.9997,1,55.303,12.006,2,0.00064981,13
0.73,0.36,3,static,0.7291,0.68243,0.93121,0.87188,0.99935,1,55.702,12.012,2,0.0012992,14
0.73,0.37,3,static,0.72956,0.67776,0.93119,0.8638,0.99945,0.9999,56.078,12.012,1.9998,0.0011495,14
0.73,0.38,3,static,0.72978,0.67181,0.93266,0.85536,0.99945,1,56.566,12.017,2,0.0010494,14
0.73,0.39,3,static,0.72979,0.6661,0.93208,0.84513,0.99885,1,57.09,12.027,2,0.0026969,14
0.73,0.4,3,static,0.73013,0.66121,0.93365,0.83584,0.998,1,57.587,12.038,2,0.0036926,14
0.73,0.41,3,static,0.73037,0.65539,0.93339,0.82528,0.9978,1,58.023,12.04,2,0.0038914,14
0.73,0.42,3,static,0.72989,0.65032,0.93209,0.81473,0.99666,0.9999,58.559,12.057,1.9998,0.0054323,15
0.73,0.43,3,static,0.7299,0.64404,0.93223,0.8027,0.99502,0.9996,59.199,12.074,1.9994,0.0065194,15
0.73,0.44,3,static,0.73026,0.6385,0.93404,0.79101,0.99428,0.9999,59.795,12.093,1.9999,0.0081038,15
0.73,0.45,3,static,0.72883,0.63292,0.9305,0.77936,0.99211,0.9999,60.511,12.123,1.9998,0.012353,15
0.73,0.46,3,static,0.73021,0.62817,0.93222,0.7686,0.99029,0.9997,61.037,12.143,1.9997,0.013817,15
0.73,0.47,3,static,0.72987,0.62227,0.93321,0.75628,0.98701,0.9991,61.8,12.183,1.9987,0.019309,16
0.73,0.48,3,static,0.72936,0.617,0.9318,0.74417,0.98333,0.9993,62.555,12.228,1.9991,0.024102,16
0.73,0.49,3,static,0.72987,0.61177,0.9328,0.73203,0.97941,0.9984,63.438,12.275,1.9976,0.029221,16
0.73,0.5,3,static,0.73035,0.60736,0.93386,0.72268,0.97563,0.9983,64.032,12.325,1.9974,0.036096,16
0.73,0.51,3,static,0.73084,0.60161,0.93301,0.70832,0.96678,0.9971,65.17,12.422,1.9963,0.043779,17
0.73,0.52,3,static,0.73017,0.59616,0.93195,0.69636,0.96183,0.997,66.257,12.498,1.9959,0.056768,17
0.73,0.53,3,static,0.72988,0.59118,0.93236,0.68568,0.9547,0.9933,67.062,12.557,1.9917,0.065622,17
0.73,0.54,3,static,0.72975,0.58578,0.93307,0.67368,0.94237,0.9907,68.371,12.698,1.9883,0.081189,18
0.73,0.55,3,static,0.73042,0.58135,0.93278,0.66234,0.93316,0.9866,69.388,12.783,1.9826,0.090841,18
0.73,0.56,3,static,0.7296,0.5753,0.9327,0.64943,0.91855,0.9816,70.783,12.924,1.9757,0.11023,18
0.73,0.57,3,static,0.72969,0.57142,0.93181,0.64028,0.90599,0.9751,71.772,13.034,1.967,0.12187,19
0.73,0.58,3,static,0.72889,0.56585,0.93077,0.6276,0.89031,0.9654,73.1,13.144,1.9521,0.1412,19
0.73,0.59,3,static,0.72997,0.56176,0.93344,0.6186,0.87495,0.9565,74.189,13.275,1.9395,0.15848,20
0.73,0.6,3,static,0.73003,0.55599,0.93209,0.60562,0.85309,0.9393,75.787,13.43,1.9168,0.18483,21
0.73,0.61,3,static,0.73017,0.55141,0.93237,0.59564,0.83281,0.9233,77.039,13.573,1.8953,0.20722,21
0.73,0.62,3,static,0.73093,0.54736,0.93305,0.58688,0.81479,0.9094,78.338,13.726,1.878,0.23233,22
0.73,0.63,3,static,0.73029,0.5421,0.93226,0.576,0.78388,0.8792,79.504,13.855,1.8327,0.25351,22
0.73,0.64,3,static,0.73028,0.53787,0.93205,0.56703,0.76117,0.8568,80.638,13.986,1.801,0.27662,23
0.73,0.65,3,static,0.73041,0.53276,0.93339,0.55694,0.7323,0.8227,81.937,14.119,1.7529,0.30768,23
0.73,0.66,3,static,0.72975,0.52887,0.93175,0.54989,0.70856,0.7968,82.661,14.208,1.7167,0.32326,25
0.73,0.67,3,static,0.72978,0.52417,0.93236,0.54085,0.67842,0.7549,83.097,14.225,1.6523,0.35254,25
0.73,0.68,3,static,0.73024,0.52034,0.93248,0.53377,0.65059,0.718,83.748,14.297,1.5983,0.37624,26
0.73,0.69,3,static,0.73071,0.51639,0.93366,0.52701,0.62572,0.6839,84.019,14.329,1.5444,0.40078,26
0.73,0.7,3,static,0.7301,0.5117,0.9321,0.51827,0.58942,0.6338,84.204,14.288,1.4624,0.42316,26
0.73,0.71,3,static,0.72883,0.50765,0.93146,0.51199,0.55854,0.5859,84.125,14.27,1.3926,0.44267,26
0.73,0.72,3,static,0.73015,0.50375,0.93229,0.50568,0.52856,0.5436,83.79,14.207,1.316,0.47349,26
0.73,0.73,3,static,0.7295,0.49951,0.93203,0.49911,0.49266,0.4899,83.94,14.233,1.2349,0.49445,27
0.73,0.74,3,static,0.73056,0.49605,0.93325,0.49423,0.4705,0.4523,83.478,14.155,1.1769,0.51899,26
0.73,0.75,3,static,0.73019,0.49247,0.93251,0.48886,0.43873,0.4089,82.488,14.004,1.0948,0.52945,26
0.73,0.76,3,static,0.72995,0.48873,0.93214,0.48419,0.41183,0.3699,81.522,13.887,1.0238,0.54284,26
0.73,0.77,3,static,0.7306,0.48562,0.93252,0.48028,0.38559,0.3296,81.002,13.816,0.9556,0.56515,26
0.73,0.78,3,static,0.73085,0.48205,0.93387,0.47638,0.36374,0.302,79.577,13.631,0.8932,0.58108,26
0.73,0.79,3,static,0.73073,0.47865,0.93367,0.47297,0.33781,0.2675,78.622,13.532,0.8257,0.59551,26
0.73,0.8,3,static,0.73063,0.47468,0.93324,0.46866,0.30764,0.2289,76.954,13.31,0.7451,0.60219,26
0.73,0.81,3,static,0.73051,0.47182,0.93321,0.46567,0.28766,0.2007,76.008,13.2,0.6935,0.61059,26
0.73,0.82,3,static,0.73007,0.4678,0.93172,0.4619,0.26224,0.1728,73.933,12.923,0.624,0.61723,26
0.73,0.83,3,static,0.73066,0.46514,0.93318,0.45997,0.24334,0.1463,73.472,12.916,0.5785,0.63072,26
0.73,0.84,3,static,0.73069,0.46177,0.9329,0.457,0.21758,0.119,71.499,12.646,0.5091,0.63689,26
0.73,0.85,3,static,0.72986,0.45837,0.93232,0.45442,0.19744,0.1017,69.983,12.447,0.4574,0.63685,26
0.73,0.86,3,static,0.73036,0.45559,0.93298,0.45271,0.1817,0.0868,68.874,12.325,0.4177,0.64651,26
0.73,0.87,3,static,0.73022,0.4525,0.93206,0.45086,0.16783,0.0756,67.246,12.15,0.3822,0.643,26
0.73,0.88,3,static,0.73022,0.44899,0.93176,0.44876,0.14762,0.0601,65.701,11.971,0.3323,0.64653,26
0.73,0.89,3,static,0.7293,0.44531,0.93135,0.44632,0.12505,0.0456,63.721,11.708,0.2769,0.64689,26
0.74,0.1,3,static,0.74013,0.81169,0.94051,0.96958,1,1,50.149,12,2,0,12
0.74,0.11,3,static,0.73921,0.80676,0.94062,0.96923,1,1,50.202,12,2,0,12
0.74,0.12,3,static,0.73871,0.80316,0.94144,0.96942,1,1,50.247,12,2,0,12
0.74,0.13,3,static,0.74045,0.79968,0.94179,0.96907,1,1,50.265,12,2,0,12
0.74,0.14,3,static,0.73964,0.79463,0.94108,0.968,1,1,50.376,12,2,0,12
0.74,0.15,3,static,0.7397,0.79106,0.94126,0.96712,1,1,50.448,12,2,0,12
0.74,0.16,3,static,0.7405,0.78635,0.9415,0.96636,1,1,50.537,12,2,0,12
0.74,0.17,3,static,0.74183,0.78315,0.94279,0.96579,1,1,50.592,12,2,0,12
0.74,0.18,3,static,0.73938,0.77749,0.94059,0.96291,1,1,50.791,12,2,0,12
0.74,0.19,3,static,0.74187,0.7745,0.94254,0.9626,1,1,50.821,12,2,0,12
0.74,0.2,3,static,0.73966,0.76818,0.94241,0.96029,1,1,51.041,12,2,0,12
0.74,0.21,3,static,0.74015,0.764,0.94114,0.9575,1,1,51.168,12,2,0,12
0.74,0.22,3,static,0.74028,0.759,0.94072,0.95404,1,1,51.371,12,2,0,12
0.74,0.23,3,static,0.73967,0.75389,0.9408,0.95118,0.99995,1,51.548,12.001,2,4.9998e-05,12
0.74,0.24,3,static,0.73993,0.74965,0.94106,0.94878,1,1,51.698,12,2,0,12
0.74,0.25,3,static,0.73969,0.74553,0.94071,0.94544,1,1,51.884,12,2,0,12
0.74,0.26,3,static,0.74076,0.74004,0.9416,0.94172,1,1,52.132,12,2,5e-05,13
0.74,0.27,3,static,0.74064,0.7351,0.9415,0.93643,0.99995,1,52.436,12.001,2,0.00014999,13
0.74,0.28,3,static,0.73863,0.72926,0.93994,0.93193,1,1,52.69,12.001,2,0,13
0.74,0.29,3,static,0.73989,0.72498,0.94045,0.92719,1,1,52.968,12.001,2,0,13
0.74,0.3,3,static,0.7407,0.72007,0.94155,0.92171,0.99995,1,53.218,12.001,2,9.9995e-05,13
0.74,0.31,3,static,0.74056,0.7145,0.94208,0.91487,0.9999,1,53.536,12.002,2,0.00029997,13
0.74,0.32,3,static,0.73917,0.70835,0.94142,0.90809,0.9999,1,53.903,12.003,2,0.00024998,13
0.74,0.33,3,static,0.74042,0.70351,0.94203,0.90124,0.99985,1,54.243,12.003,2,0.00019997,13
0.74,0.34,3,static,0.7402,0.69813,0.94151,0.89385,0.9998,1,54.65,12.004,2,0.00019996,13
0.74,0.35,3,static,0.74084,0.69347,0.94208,0.88737,0.9996,1,54.936,12.006,2,0.00039984,13
0.74,0.36,3,static,0.74013,0.68786,0.9415,0.87812,0.99975,1,55.358,12.007,2,0.00034991,13
0.74,0.37,3,static,0.73914,0.68156,0.94079,0.86891,0.9996,1,55.849,12.012,2,0.0013994,14
0.74,0.38,3,static,0.7406,0.67699,0.94159,0.85969,0.9992,1,56.191,12.015,2,0.0009992,14
0.74,0.39,3,static,0.74124,0.67097,0.94174,0.85036,0.9988,1,56.705,12.022,2,0.001698,14
0.74,0.4,3,static,0.73938,0.66493,0.94009,0.84034,0.9983,1,57.24,12.032,2,0.0025956,14
0.74,0.41,3,static,0.74041,0.66011,0.94236,0.8299,0.99795,1,57.697,12.037,2,0.0038421,14
0.74,0.42,3,static,0.73887,0.65302,0.93963,0.81679,0.99751,1,58.362,12.05,2,0.005187,14
0.74,0.43,3,static,0.74104,0.64869,0.94074,0.80726,0.99626,0.9999,58.743,12.059,1.9999,0.0056292,15
0.74,0.44,3,static,0.73973,0.64346,0.94104,0.79723,0.99502,0.9999,59.335,12.08,1.9998,0.0073639,15
0.74,0.45,3,static,0.74039,0.63781,0.94205,0.78486,0.99359,0.9998,59.95,12.102,1.9998,0.010434,15
0.74,0.46,3,static,0.74153,0.63314,0.9441,0.77518,0.9927,0.9996,60.472,12.119,1.9996,0.013603,15
0.74,0.47,3,static,0.7394,0.62641,0.94003,0.76079,0.99069,0.9998,61.302,12.151,1.9997,0.017736,16
0.74,0.48,3,static,0.73959,0.62197,0.94086,0.75087,0.98668,0.9995,61.9,12.192,1.9993,0.020234,16
0.74,0.49,3,static,0.73956,0.61557,0.94075,0.7366,0.98342,0.9992,62.8,12.239,1.9988,0.026913,16
0.74,0.5,3,static,0.74091,0.61053,0.94178,0.72538,0.97951,0.9989,63.581,12.295,1.9983,0.036077,16
0.74,0.51,3,static,0.74116,0.60588,0.94132,0.71426,0.97367,0.998,64.377,12.359,1.9969,0.041153,17
0.74,0.52,3,static,0.73987,0.59998,0.94078,0.70112,0.96671,0.9981,65.556,12.464,1.9978,0.053808,17
0.74,0.53,3,static,0.74034,0.59512,0.94208,0.69011,0.96204,0.9957,66.321,12.516,1.9944,0.064589,17
0.74,0.54,3,static,0.73999,0.58967,0.94032,0.67745,0.94872,0.9915,67.471,12.623,1.9889,0.073555,18
0.74,0.55,3,static,0.73932,0.58468,0.94011,0.6666,0.93823,0.9901,68.898,12.764,1.9869,0.091042,18
0.74,0.56,3,static,0.7403,0.57978,0.94083,0.65523,0.93078,0.9853,69.695,12.823,1.9806,0.10593,18
0.74,0.57,3,static,0.74013,0.57544,0.94257,0.64621,0.92081,0.9822,70.621,12.939,1.9755,0.11886,19
0.74,0.58,3,static,0.73982,0.56989,0.94151,0.63325,0.90568,0.9762,72.235,13.099,1.9674,0.14289,19
0.74,0.59,3,static,0.74012,0.56527,0.94127,0.6224,0.88779,0.9657,73.447,13.23,1.9527,0.15954,20
0.74,0.6,3,static,0.74021,0.56075,0.9411,0.61274,0.87136,0.9547,74.658,13.377,1.94,0.1776,20
0.74,0.61,3,static,0.73965,0.55545,0.94059,0.60146,0.85094,0.9394,76.13,13.52,1.9176,0.20377,21
0.74,0.62,3,static,0.74103,0.55131,0.94208,0.59217,0.83205,0.9244,77.269,13.661,1.897,0.2269,22
0.74,0.63,3,static,0.73944,0.54616,0.94125,0.58206,0.81137,0.906,78.653,13.808,1.8711,0.25641,22
0.74,0.64,3,static,0.73922,0.54174,0.94087,0.57306,0.78789,0.8856,79.977,13.96,1.8417,0.28205,22
0.74,0.65,3,static,0.7389,0.53671,0.94023,0.56267,0.75568,0.8471,81.066,14.076,1.7887,0.30824,23
0.74,0.66,3,static,0.74034,0.53295,0.94217,0.55552,0.73283,0.8224,82.04,14.197,1.7516,0.33683,23
0.74,0.67,3,static,0.74041,0.5288,0.9414,0.54736,0.70694,0.7905,82.439,14.246,1.7038,0.35621,25
0.74,0.68,3,static,0.74032,0.52432,0.94195,0.53947,0.67972,0.7578,83.704,14.394,1.6579,0.38867,26
0.74,0.69,3,static,0.7399,0.51969,0.94207,0.5313,0.64617,0.7137,84.073,14.423,1.5864,0.41811,26
0.74,0.7,3,static,0.73981,0.51579,0.94104,0.52436,0.61761,0.6734,84.527,14.463,1.5271,0.43885,26
0.74,0.71,3,static,0.73995,0.51146,0.94187,0.51744,0.58628,0.6267,84.75,14.469,1.4545,0.4691,26
0.74,0.72,3,static,0.74055,0.50779,0.94087,0.51128,0.55796,0.5847,84.569,14.457,1.39,0.49197,26
0.74,0.73,3,static,0.74087,0.50438,0.94264,0.50621,0.53394,0.5504,84.738,14.471,1.3334,0.51608,26
0.74,0.74,3,static,0.73933,0.49957,0.94092,0.49933,0.49478,0.496,84.037,14.354,1.237,0.53178,26
0.74,0.75,3,static,0.74037,0.49614,0.94205,0.49434,0.46968,0.4543,83.549,14.292,1.1719,0.55825,26
0.74,0.76,3,static,0.73928,0.49222,0.94014,0.48898,0.43538,0.4022,82.942,14.196,1.0867,0.57107,26
0.74,0.77,3,static,0.74042,0.48903,0.94198,0.48563,0.41295,0.3725,82.13,14.127,1.0261,0.59216,26
0.74,0.78,3,static,0.73983,0.485,0.94081,0.48045,0.3835,0.3265,81.146,13.975,0.9489,0.60841,26
0.74,0.79,3,static,0.74003,0.48174,0.94154,0.47702,0.35554,0.2872,80.192,13.875,0.8767,0.62093,26
0.74,0.8,3,static,0.73941,0.47851,0.94086,0.47384,0.33634,0.2654,78.637,13.664,0.8202,0.62983,26
0.74,0.81,3,static,0.73968,0.47546,0.94163,0.47127,0.31354,0.2334,77.855,13.62,0.7639,0.64041,26
0.74,0.82,3,static,0.74032,0.47212,0.94188,0.46779,0.28705,0.2015,76.231,13.388,0.6905,0.65383,26
0.74,0.83,3,static,0.7406,0.46855,0.94103,0.4647,0.26648,0.1756,74.969,13.242,0.6372,0.66105,26
0.74,0.84,3,static,0.74037,0.46532,0.942,0.46214,0.23914,0.1449,73.337,13.036,0.5644,0.66955,26
0.74,0.85,3,static,0.73932,0.46178,0.94084,0.45914,0.21437,0.1171,71.695,12.838,0.5015,0.67056,26
0.74,0.86,3,static,0.74037,0.45922,0.94138,0.45771,0.20404,0.11,70.418,12.696,0.473,0.67841,26
0.74,0.87,3,static,0.73958,0.45564,0.94196,0.45559,0.17883,0.0833,69.102,12.546,0.4106,0.68515,26
0.74,0.88,3,static,0.74053,0.45296,0.94125,0.45367,0.16603,0.0744,67.62,12.361,0.3777,0.68605,26
